;ID;texto_tweet_original;valoracion_corpus;Texto_tweet;valoracion_calculada
1485;1486;@lozadajs @ESPNDeportes Ufff Amigo si Hasta el ESPN de Mexico en su Mayoria son Messiologos es mas  ppr que no le e… https://t.co/3ii2IIzPCW;0;Ufff Amigo si ESPN Mexico Mayoria Messiologos mas ppr;0.0
1486;1487;@MiMar19872003 Le devuelvo la Pelota, Sánchez se deshace de todos los socios UP, IU,ERC, JxCat, PdCat, Compromis, C… https://t.co/j82a0n7uH3;0;devuelvo Pelota  Sánchez deshace socios UP  IU  ERC  JxCat  PdCat  Compromis  C;0.0
1487;1488;🟧Mientras nuestros/as filologos/as del grupo se baten en duelo a muerte sobre temas gráficos y de modelo nos tomamo… https://t.co/vgu1VeQC2L;0;Mientras as filologos as grupo baten duelo muerte temas gráficos modelo tomamo;-1.0
1488;1489;@vlc_JI @POZI1972 @sabina66801497 @DanielRodOrd @BEsquiliche @Morafanova @CtzenCaneSpain @il_lustre @ACV___… https://t.co/GOMlz2wl7x;0;JI lustre ;0.0
1489;1490;Del 3-0 al 3-3: analizamos el cataclismo del Real Oviedo ante el Huesca. ¿Qué pasó?;0;30 33  analizamos cataclismo Real Oviedo Huesca  pasó ;-1.0
1490;1491;Asturias;0;Asturias;0.0
1491;1492;SE ADHIERE ATIZAPÁN DE ZARAGOZA A LA DECLARACIÓN DE VENECIA https://t.co/BfzUKolbWH #AtizapanDeZaragoza #Atizapán… https://t.co/hO0rEg3M4v;0;ADHIERE ATIZAPÁN ZARAGOZA DECLARACIÓN VENECIA AtizapanDeZaragoza Atizapán;0.0
1492;1493;@POZI1972 @Mr_morq @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/7SAUPGlvIw;0;morq JI lustre ;0.0
1493;1494;@DanielRodOrd @Mr_morq @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/Qdxw2SXzwx;0;morq lustre;0.0
1494;1495;@PepHernandez4 @Tomillar63 @sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @CtzenCaneSpain @ACV___ @goriladalazi… https://t.co/TcCmxnwLmp;0;JI ;0.0
1495;1496;@POZI1972 @sabina66801497 @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @CtzenCaneSpain @il_lustre @ACV___… https://t.co/SPRHoyU6r1;0;lustre ;0.0
1496;1497;10.1 - Heraldo TV/ Tiempo de Negocios/ @AmbrosioMicelH, litigante en Temas de Delitos y  Lavado de Dinero, comenta… https://t.co/nllRWoKeZq;0;10  1 Heraldo TV Tiempo Negocios  litigante Temas Delitos Lavado Dinero  comenta;0.0
1497;1498;Zaragoza vs Deporculo pre-pandemia...feliz día arruinado amigos/as 🙃🙃🙃 https://t.co/MSrH1vSGNZ;0;Zaragoza vs Deporculo prepandemia  feliz día arruinado amigos as;0.0
1498;1499;@apudepa @zaragoza_es @GobAragon @SEO_Aragon Se q hace un tiempo @GreenpeaceARA estuvo recogiendo basura por la zon… https://t.co/V9K0EgW231;0;Aragon q hace tiempo recogiendo basura zon;-1.0
1499;1500;@vxerocomunista @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre… https://t.co/HNsiERylUe;0;JI lustre;0.0
1500;1501;¡Gracias por tan ilustrador paseo por los Sitios de Zaragoza, don Daniel! He aprendido muchísimo 🤗 https://t.co/Dacp4yWB5I;0;Gracias tan ilustrador paseo Sitios Zaragoza  don Daniel aprendido muchísimo;-1.0
1501;1502;Mañana otra vez al banco a hacer trámites, de verdad está compitiendo fuerte en creador de desgracias junto al Real… https://t.co/iYonEzbvlu;0;Mañana vez banco hacer trámites  verdad compitiendo fuerte creador desgracias junto Real;0.0
1502;1503;El comisionado en condición de retiro, Henry Osorto Canales, dialogó con EL HERALDO y analizó la captura de JOH y e… https://t.co/N9HCwTS5CF;0;comisionado condición retiro  Henry Osorto Canales  dialogó HERALDO analizó captura JOH;-1.0
1503;1504;@sabina66801497 @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre… https://t.co/hPvij1B6Z2;0;JI lustre;0.0
1504;1505;Próxima semana #CampeonatoDeEspañaDeJudoGuardiaCivil. Días 23 y 24 de febrero, pabellón de deportes comandancia de… https://t.co/k6EYQwqwcs;0;Próxima semana CampeonatoDeEspañaDeJudoGuardiaCivil  Días 23 24 febrero  pabellón deportes comandancia;0.0
1505;1506;@BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/KeDLvKXLCD;0;lustre ;0.0
1506;1507;@DanielRodOrd @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre… https://t.co/eV7ohrG3Fk;0;JI lustre;0.0
1507;1508;@immarcolezama @ricardomraphael @AdrianLarisC @heraldodemexico sobre todo del Heraldo de México... jajajajajaja;0;Heraldo México  jajajajajaja;0.0
1508;1509;@bts_zaragoza @bts_bighit Hola, las entradas estarán disponibles a partir del 22/02, hasta entonces no podemos veri… https://t.co/Qveb56qWNa;0;zaragoza bighit Hola  entradas disponibles partir 22 02  entonces podemos veri;0.0
1509;1510;quién quiere ir a parís pudiendo ir a teruel??;0;quién quiere ir parís pudiendo ir teruel  ;0.0
1510;1511;@ricardomraphael @AdrianLarisC @heraldodemexico Ni pedo Richard, los ogt’s del heraldo ya saben y el cul3ro que te persigue también ya sabe;0;pedo Richard  ogt s heraldo saben cul3ro persigue sabe;0.0
1511;1512;@Mr_morq @Tomillar63 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/qzBPEyKYJ9;0;morq JI lustre ;0.0
1512;1513;La plaza del Fuerte de #Calatayud mejorará su acera sur, las entradas a su albero y las zonas ajardinadas https://t.co/yJydjMQS3w;0;plaza Fuerte Calatayud mejorará acera sur  entradas albero zonas ajardinadas;1.0
1513;1514;@DanielRodOrd @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/TurmZGqYTN;0;lustre JI ;0.0
1514;1515;Que miedo tiene el señorito Fernando de Yarza para salir de la guarida a vender humoooooooo @RealZaragoza merece má… https://t.co/gS5v2QrHek;0;miedo señorito Fernando Yarza salir guarida vender humoooooooo merece má;-1.0
1515;1516;@Mr_morq @POZI1972 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/MzZtQMZsfo;0;morq JI lustre ;0.0
1516;1517;@Kikegiralt061 @heraldoes Naciste tonto?;0;Naciste tonto ;0.0
1517;1518;@vlc_JI @Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/OrYv1SK48k;0;JI lustre ;0.0
1518;1519;Gobierno de Aragón : No eliminar 15 ambulancias del medio rural - ¡Firma la petición! https://t.co/8VrMMgYrjM vía @change_es;0;Gobierno Aragón  eliminar 15 ambulancias medio rural Firma petición vía;-1.0
1519;1520;Los accionistas del Zaragoza anunciando que la venta del club es inminente son peores que @Hugovn__ cuando decía que iba a venir a Alhama;0;accionistas Zaragoza anunciando venta club inminente peores  decía iba venir Alhama;0.0
1520;1521;El Movimiento Hacia un Estado Laico (MHUEL) y Patrimonio Aragonés APUDEPA , integrantes de la Coordinadora Estatal… https://t.co/h868JavOm9;0;Movimiento Hacia Laico  MHUEL  Patrimonio Aragonés APUDEPA  integrantes Coordinadora Estatal;0.0
1521;1522;@Tomillar63 @Mr_morq @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/nzLMmQoKc3;0;morq JI lustre ;0.0
1522;1523;@DanielAquillue @JaviSantamarta La plaza de los Sitios, de las más bonitas de Zaragoza.;0;plaza Sitios  bonitas Zaragoza ;-1.0
1523;1524;🔴 #CasoAbierto | El alcalde y la coordinadora feminista dan su apoyo a la joven. Los detenidos, uno está en prisión… https://t.co/OQ05Dj9ovp;0;CasoAbierto alcalde coordinadora feminista dan apoyo joven  detenidos  prisión;0.0
1524;1525;@GaiusBaltarDr @AMaldizer @Hiperchicho @Tio_Txapas @Warrior87x De hecho Aragón tiene más historia Catalunya solo se… https://t.co/4x3YXaI6VS;0;Txapas hecho Aragón historia Catalunya solo;0.0
1525;1526;@Tomillar63 @BEsquiliche @sabina66801497 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/QcelKvPCUU;0;JI lustre;0.0
1526;1527;@nachonavarrogil Que suerte los de Zaragoza!!!!;0;suerte Zaragoza;1.0
1527;1528;@Mr_morq @Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/I41QwyESgM;0;morq lustre ;0.0
1528;1529;@vlc_JI @sabina66801497 @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @CtzenCaneSpain @il_lustre @ACV___… https://t.co/WKqSww10L5;0;JI lustre ;0.0
1529;1530;@Dario_Madrid_F Coño, entonces la hispania de los romanos a quien denominaba, a los turcos? Y este dice que un cond… https://t.co/6lmX4B0zDC;0;MadridF Coño  entonces hispania romanos denominaba  turcos  dice cond;0.0
1530;1531;@PapaEnGotham Huesca:Aínsa, Alquezar, Lacuniacha, Jaca, Ordesa. Campo, actividades, cultura. Nosotros montamos a ca… https://t.co/R5YgR0S03a;0;Huesca  Aínsa  Alquezar  Lacuniacha  Jaca  Ordesa  Campo  actividades  cultura  montamos ca;1.0
1531;1532;@J_Zaragoza_ El PSOE defiende la justicia solo si la justicia falla a favor del PSOE;0;Zaragoza PSOE defiende justicia solo si justicia falla favor PSOE;0.0
1532;1533;@ricardomraphael @AdrianLarisC @heraldodemexico ¿Qué grupo económico es el dueño del Heraldo?;0;grupo económico dueño Heraldo ;0.0
1533;1534;@POZI1972 @Tomillar63 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/zOt3BzJ10C;0;JI lustre ;0.0
1534;1535;Patrimonio Aragonés (Apudepa) y el Movimiento Hacia un Estado Laico (MHUEL), integrantes de la Coordinadora Estatal… https://t.co/61a8EZsGaW;0;Patrimonio Aragonés  Apudepa  Movimiento Hacia Laico  MHUEL   integrantes Coordinadora Estatal;0.0
1535;1536;@POZI1972 @Mr_morq @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/kDDDufp1cc;0;morq JI lustre ;0.0
1536;1537;@eduardobenedi Has puesto Zaragoza en catalán en tu perfil? XD;0;puesto Zaragoza catalán perfil  XD;0.0
1537;1538;Una investigación liderada por Sonia Campos revela que los dinosaurios de finales del Jurásico vivían en zonas cost… https://t.co/DTsLUrrhse;0;investigación liderada Sonia Campos revela dinosaurios finales Jurásico vivían zonas cost;1.0
1538;1539;¿Se venderá esta semana por fin el Real Zaragoza?;0;venderá semana fin Real Zaragoza ;0.0
1539;1540;Zaragoza;0;Zaragoza;0.0
1540;1541;Reunión informativa para @maestrosaragon ;0;Reunión informativa;0.0
1541;1542;@lu_artsu @InkedMelon Como te decía antes, mi medicación es crónica;0;artsu decía  medicación crónica;0.0
1542;1543;Zaragoza;0;Zaragoza;0.0
1543;1544;@vlc_JI @sabina66801497 @DanielRodOrd @BEsquiliche @Morafanova @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/tcnmop0Qx2;0;JI lustre ;0.0
1544;1545;@J_Zaragoza_ Primero tiene que desaparecer  el pp encuanto desaparezca estos ya estarian tambien en su casa ..gasta… https://t.co/IUGyqk6dtX;0;Zaragoza Primero desaparecer pp encuanto desaparezca estarian tambien casa   gasta;0.0
1545;1546;⚽️👑 #CopadelRey #FútbolSala ;0;CopadelRey FútbolSala;0.0
1546;1547;Antequera;0;Antequera;0.0
1547;1548;@Mr_morq @BEsquiliche @sabina66801497 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/5KlwTyq3bR;0;morq JI lustre;0.0
1548;1549;Hoy he tenido el honor de participar en la tertulia de Huesca Es Radio con un primer espada de Vox, con el diputado… https://t.co/VJRWLlNWtu;0;Hoy honor participar tertulia Huesca Radio primer espada Vox  diputado;0.0
1549;1550;Con el zaragozano @sircharls31 de @FabasketAragon 👏🏻👏🏻 #CopaACB #CopaDelRey #baloncesto #LigaEndesa #Deporte… https://t.co/Kxik5YN8aw;0;zaragozano CopaACB CopaDelRey baloncesto LigaEndesa Deporte;0.0
1550;1551;Situación crítica: la #FiscalíaEuropea investiga a Margarita Robles por malversar 6 millones de la #UE;0;Situación crítica  FiscalíaEuropea investiga Margarita Robles malversar 6 millones UE;0.0
1551;1552;@PepHernandez4 @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/Z8mLoWbDUm;0;lustre JI ;0.0
1552;1553;@PlanetaMontana @KrisAnnapurna @Huesca_LaMagia @EduVinuales @ivoox Se me acumula el trabajo!😜;0;LaMagia acumula trabajo;0.0
1553;1554;@sabina66801497 @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/dAGZ0XkCro;0;lustre ;0.0
1554;1555;@J_Zaragoza_ tu te caiste de la cama de pequeño o eres así de sinverguenza por principios? no creo que haya un soci… https://t.co/rmldeoBqau;0;Zaragoza caiste cama pequeño así sinverguenza principios  creo soci;-1.0
1555;1556;@Tomillar63 @Mr_morq @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/4LqZLe7kQ2;0;morq JI lustre ;0.0
1556;1557;@vxerocomunista @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/iXiootTJgs;0;JI lustre;0.0
1557;1558;@SILBEMOSF Alta voluntaria pq estaba avergonzada de una crisis q tuvo, pero tal cual me han dicho q sino la pedía,… https://t.co/FI3wjNCyAc;0;Alta voluntaria pq avergonzada crisis q  tal dicho q sino pedía ;-1.0
1558;1559;‼️El Heraldo de México sigue lastimosamente las indicaciones del auto nombrado DICTADOR‼️ https://t.co/tghAqZfe5y;0;Heraldo México sigue lastimosamente indicaciones auto nombrado DICTADOR;-1.0
1559;1560;@AlexaGissara @FatimaAleG @xit_zaragoza Vale😂;0;zaragoza Vale;1.0
1560;1561;CRÓNICA | El Fútbol Emotion Zaragoza se despide de la Copa del Rey (5-3);0;CRÓNICA Fútbol Emotion Zaragoza despide Copa Rey  53 ;0.0
1561;1562;Zaragoza;0;Zaragoza;0.0
1562;1563;@DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/lnOpq9Orl6;0;JI lustre ;0.0
1563;1564;Esperemos que se cierre pronto la venta (de verdad, está todo prácticamente hecho) y recemos para que todo lo malo… https://t.co/Us3CwYlqgK;0;Esperemos cierre pronto venta  verdad  prácticamente hecho  recemos malo;-1.0
1564;1565;@JosCarl78268786 @J_Zaragoza_ Son unos golferas;0;Zaragoza golferas;0.0
1565;1566;@Tomillar63 @BEsquiliche @sabina66801497 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/pTWhRWLQ9t;0;JI lustre;0.0
1566;1567;@justandrea_22 @FatimaAleG @xit_zaragoza Voyyy, esperen armo el dm ;0;22 zaragoza Voyyy  esperen armo dm;0.0
1567;1568;La coordinadora estatal Recuperando reivindica que la cifra asciende hasta los 100.000 bienes, ya que cuentan desde… https://t.co/E3svQSYmAZ;0;coordinadora estatal Recuperando reivindica cifra asciende 100  000 bienes  cuentan;1.0
1568;1569;@J_Zaragoza_ En ningun pais del mundo he visto tanto golferio como aqui;0;Zaragoza ningun pais mundo visto golferio aqu;0.0
1569;1570;@AlexaGissara @FatimaAleG @xit_zaragoza Ayyy, si😂;0;zaragoza Ayyy  si;0.0
1570;1571;Turkey;0;Turkey;0.0
1571;1572;@ricardomraphael @AdrianLarisC @heraldodemexico Otro más silenciado, y el heraldo no es nada sin tí;0;silenciado  heraldo tí;-1.0
1572;1573;@Mr_morq @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre @ACV___… https://t.co/kNFtcZ1j4z;0;morq JI lustre ;0.0
1573;1574;Recuperando afirma que la Iglesia ha inmatriculado 100.000 edificios, no los mil que alega https://t.co/8tMNZa9xqB;0;Recuperando afirma Iglesia inmatriculado 100  000 edificios  mil alega;1.0
1574;1575;"Stellantis pide un PERTE ""flexible"" para encajar mejor sus proyectos. La empresa expresa sus recelos sobre el peso… https://t.co/6vi7dtLcRc";0;Stellantis pide PERTE  flexible  encajar mejor proyectos  empresa expresa recelos peso;-1.0
1575;1576;@Mr_morq @POZI1972 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/Yaw3RnZMUV;0;morq JI lustre ;0.0
1576;1577;@sabina66801497 @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/4YibC0bVI3;0;JI lustre;0.0
1577;1578;Hace dos años, grabamos esta secuencia inédita que ahora compartimos mientras rodábamos Palabra de Capitán.… https://t.co/7R2wifSiD4;0;Hace dos años  grabamos secuencia inédita ahora compartimos mientras rodábamos Palabra Capitán ;0.0
1578;1579;@sabina66801497 @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre @ACV___… https://t.co/nbl2EjPEoG;0;JI lustre ;0.0
1579;1580;Estaremos atent@s!! https://t.co/dPe7kBMBru;0;atent;0.0
1580;1581;@J_Zaragoza_ Abuelo hay un remedio para lo que os pasa https://t.co/dGKmLsi0Oj;0;Zaragoza Abuelo remedio pasa;0.0
1581;1582;Recuperando afirma que la Iglesia ha inmatriculado 100.000 edificios, no los mil que alega https://t.co/Mn9oxp08GE;0;Recuperando afirma Iglesia inmatriculado 100  000 edificios  mil alega;1.0
1582;1583;@FerMejorado Es correcto, aplica para todo!!;0;correcto  aplica;0.0
1583;1584;DURANGO,DGO.;0;DURANGO  DGO ;0.0
1584;1585;@RosaBurgosPrez @zaragoza_es @GobAragon @SEO_Aragon Tampoco nosotros entendemos lo que está permitiendo y aprobando… https://t.co/43uPtgR8Up;0;Aragon Tampoco entendemos permitiendo aprobando;1.0
1585;1586;@Mr_morq @POZI1972 @vlc_JI @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/QDGjv9nQkz;0;morq JI lustre ;0.0
1586;1587;@DiarioCyLMundo @lolovelasco66 @RVBaloncesto @LEBOro_EST @AyuntamientoVLL El partido contra Huesca es el sábado, no el domingo.;0;EST partido Huesca sábado  domingo ;0.0
1587;1588;@Mr_morq @Tomillar63 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/WNIuqnahHR;0;morq JI lustre ;0.0
1588;1589;@SimancasRafael @Congreso_Es https://t.co/fNeAtWGo18 sois socios de estos y el @PSOE lo protege 😉;0;socios protege;0.0
1589;1590;@PedroMayP Co es lo que se dice en Zaragoza co;0;Co dice Zaragoza co;0.0
1590;1591;@J_Zaragoza_ Y a psoe le ha ido bien???;0;Zaragoza psoe ido bien   ;1.0
1591;1592;@zoerobledo @SEGOB_mx @adan_augusto @Tu_IMSS Apreciamos su trabajo Maestro. Sólo para recordarle que urge la recons… https://t.co/ckmCpSfCPX;0;mx augusto IMSS Apreciamos trabajo Maestro  Sólo recordarle urge recons;-1.0
1592;1593;Hoy ¡¡Sorpresa !! Nuestro #conductor del dia #EstebanAdan con el #camion del dia precioso @IvecoES Esteban fue el s… https://t.co/JnZnGD7tkL;0;Hoy Sorpresa conductor dia EstebanAdan camion dia precioso Esteban s;0.0
1593;1594;@tardsdedomingo @SrtaWayne1122 Los aragoneses ya verás tu qué vienen más a Sevilla que a Aragon eh jajajaj;0;aragoneses verás vienen Sevilla Aragon eh jajajaj;0.0
1594;1595;@Tomillar63 @POZI1972 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/70neGD1Wim;0;JI lustre ;0.0
1595;1596;@Krlos_MG @heraldoes Haces catas de O3 ?;0;MG Haces catas O3 ;0.0
1596;1597;‼️ Si necesitas ayuda con la realización de la solicitud en PADDOC puedes escribir a nuestras sedes y solicitar acc… https://t.co/eNQFY5swOn;0;Si necesitas ayuda realización solicitud PADDOC puedes escribir sedes solicitar acc;-1.0
1597;1598;27/01/2022;0;27 01 2022;0.0
1598;1599; claro;0;claro;0.0
1599;1600;OPOSICIONES 2022 💜 Reunión informativa para opositores en Aragón.;0;OPOSICIONES 2022 Reunión informativa opositores Aragón ;-1.0
1600;1601;Aragón;0;Aragó;0.0
1601;1602;Recuperando afirma que la Iglesia ha inmatriculado 100.000 edificios, no los mil que alega https://t.co/ptBgvfQ2CK;0;Recuperando afirma Iglesia inmatriculado 100  000 edificios  mil alega;1.0
1602;1603;Recuperando afirma que la Iglesia ha inmatriculado 100.000 edificios, no los mil que alega https://t.co/HayYgiPeie;0;Recuperando afirma Iglesia inmatriculado 100  000 edificios  mil alega;1.0
1603;1604;@BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/oMrh08G4Wd;0;JI lustre ;0.0
