user_id,product_id,order_id,days_since_prior_order,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,order_id_user,product_id_user,days_since_prior_order_user,Day_1_user,Day_2_user,Day_3_user,Day_4_user,Day_5_user,Day_6_user,Day_7_user,Hour_8_user,Hour_9_user,Hour_10_user,Hour_11_user,Hour_12_user,Hour_13_user,Hour_14_user,Hour_15_user,Hour_16_user,Hour_17_user,Hour_18_user,Hour_19_user,Hour_20_user,Hour_21_user,Hour_22_user,Hour_23_user,order_id_prod,user_id_prod,days_since_prior_order_prod,Day_1_prod,Day_2_prod,Day_3_prod,Day_4_prod,Day_5_prod,Day_6_prod,Day_7_prod,Hour_8_prod,Hour_9_prod,Hour_10_prod,Hour_11_prod,Hour_12_prod,Hour_13_prod,Hour_14_prod,Hour_15_prod,Hour_16_prod,Hour_17_prod,Hour_18_prod,Hour_19_prod,Hour_20_prod,Hour_21_prod,Hour_22_prod,Hour_23_prod
977,218,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,26,1,2,2,12,4,9,3,4,0,0,5,0,4,5,3,3,0,0,1,3,10,2,0,0,28,27,8,0,5,4,4,3,4,8,0,0,1,3,3,2,6,3,1,1,2,1,2,2,1,0
978,218,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,22,1,7,6,1,11,6,1,2,0,0,3,2,0,1,3,6,0,2,3,4,9,1,0,0,28,27,8,0,5,4,4,3,4,8,0,0,1,3,3,2,6,3,1,1,2,1,2,2,1,0
985,218,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,20,0,8,5,5,4,5,4,4,0,0,1,0,2,11,5,0,1,1,1,2,4,7,0,0,28,27,8,0,5,4,4,3,4,8,0,0,1,3,3,2,6,3,1,1,2,1,2,2,1,0
2,253,2,0.5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,23,1,10,9,4,10,5,5,1,0,0,0,0,4,13,3,8,1,8,3,0,0,3,0,1,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
8,253,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,14,0,1,10,12,6,4,2,0,0,0,1,0,3,3,7,4,0,3,1,1,3,8,1,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
9,253,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,30,0,10,2,6,9,5,4,8,0,2,0,4,1,9,9,4,8,1,2,3,1,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
14,253,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,18,0,8,4,3,10,1,1,2,0,3,1,0,0,2,1,3,5,2,1,9,2,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
15,253,2,0.5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,31,1,7,3,10,12,9,3,8,0,0,0,9,7,6,15,1,5,0,4,2,2,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
16,253,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,31,1,4,4,13,4,4,18,2,0,0,6,3,2,1,4,9,3,1,1,12,6,0,0,1,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
18,253,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,25,6,3,8,11,5,2,7,13,0,0,0,9,7,6,6,3,2,1,1,7,5,1,1,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
20,253,2,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,29,1,12,7,5,8,12,4,3,0,0,5,0,0,9,11,1,3,7,0,4,8,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
21,253,1,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,2,5,6,11,16,3,5,0,0,1,4,4,5,4,1,6,0,13,8,0,2,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
31,253,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,14,13,9,0,3,3,2,3,2,0,0,0,0,8,3,2,1,0,0,3,1,3,0,1,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
33,253,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,17,0,7,5,7,0,2,5,0,0,0,2,3,9,2,0,2,0,2,0,2,0,4,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
35,253,1,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,1,3,9,3,2,3,9,0,0,5,1,0,0,2,5,7,0,3,1,3,0,2,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
39,253,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,20,0,3,11,0,5,3,5,4,0,0,0,3,8,4,5,1,0,3,4,1,1,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
44,253,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,11,0,0,1,3,6,6,4,6,0,0,0,0,1,1,5,2,4,0,6,3,1,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
45,253,2,0.0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,23,0,3,12,7,5,1,8,6,0,0,1,1,2,17,5,2,0,3,3,1,5,2,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
46,253,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,24,0,3,8,7,4,18,4,6,0,0,2,4,4,11,5,0,3,2,3,1,9,6,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
50,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0,3,1,4,4,5,19,1,0,0,0,6,2,7,0,9,0,3,0,3,1,6,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
55,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,21,1,9,1,2,5,16,2,5,0,0,5,1,0,2,6,6,1,3,3,7,6,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
56,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,27,1,1,12,4,4,9,6,2,0,0,1,0,6,4,11,1,0,4,6,3,1,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
57,253,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,16,0,4,4,9,1,2,11,2,0,0,0,3,2,6,4,2,6,4,1,2,2,0,1,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
58,253,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,31,0,12,2,6,8,9,3,11,0,0,5,1,1,5,16,5,0,7,0,5,5,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
60,253,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,25,1,5,10,9,1,4,4,1,0,0,0,6,4,7,3,0,2,2,7,1,1,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
63,253,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0,2,6,0,1,6,4,1,0,0,1,0,2,5,1,4,0,1,0,0,1,5,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
64,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,26,1,5,1,7,7,16,12,7,0,0,1,4,7,9,9,7,0,2,2,2,6,6,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
68,253,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,6,14,4,9,5,4,3,0,0,4,5,0,4,6,2,2,4,3,4,6,4,1,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
73,253,2,0.5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,23,0,7,1,6,19,0,4,2,0,0,1,0,3,8,2,9,0,4,5,2,4,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
77,253,1,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,24,1,4,7,8,2,7,2,11,0,0,0,6,9,0,6,7,0,3,2,0,4,0,4,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
78,253,2,0.5,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,23,1,16,2,4,2,8,7,1,0,0,4,7,1,3,2,0,0,0,1,2,16,0,4,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
81,253,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,30,2,9,7,4,8,4,9,12,0,0,0,4,4,18,1,2,5,0,3,13,0,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
82,253,2,0.5,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18,17,0,1,9,5,2,7,3,6,0,0,0,1,1,11,3,1,1,4,3,4,3,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
86,253,1,0.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,23,0,8,3,7,9,7,7,4,0,0,0,0,2,7,5,10,3,0,0,11,4,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
88,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,4,3,4,1,9,5,3,0,0,1,0,4,8,0,4,1,0,1,3,0,7,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
91,253,2,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,21,19,0,3,5,8,9,6,1,1,0,4,0,0,7,3,5,4,1,1,0,5,2,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
92,253,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,32,0,5,8,5,10,7,14,15,0,0,7,4,14,4,9,6,5,1,0,9,1,4,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
96,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,17,0,3,0,1,2,4,12,6,0,0,1,0,0,2,4,8,1,6,0,0,6,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
99,253,1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,1,6,2,0,1,2,4,2,0,0,0,5,1,2,1,2,1,0,0,1,4,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
101,253,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,17,1,2,5,0,1,5,5,6,0,0,1,1,1,2,4,0,2,0,7,5,1,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
108,253,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,37,2,7,5,8,5,5,20,9,0,0,0,3,20,2,10,3,1,5,8,5,2,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
110,253,3,1.667,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,27,28,0,9,8,7,2,12,16,0,0,0,0,1,2,10,7,6,2,2,9,4,11,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
120,253,2,0.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,16,0,7,0,5,4,6,0,6,0,0,0,1,3,3,2,0,2,4,2,4,7,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
121,253,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,20,0,10,3,8,3,0,10,3,0,0,0,2,2,3,10,2,2,6,1,4,4,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
122,253,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18,24,0,7,0,10,8,6,8,0,0,0,0,5,3,11,6,0,4,2,2,2,4,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
132,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,24,0,3,6,5,5,9,11,7,0,0,0,4,5,6,6,1,3,6,5,1,9,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
135,253,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,5,0,6,3,0,8,0,0,0,0,4,0,1,2,0,0,0,2,1,10,2,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
136,253,2,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20,24,0,2,3,18,2,5,4,11,0,0,0,3,2,12,5,7,1,3,6,3,2,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
142,253,1,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,26,0,5,8,8,12,1,1,2,0,0,5,0,6,9,6,5,0,1,1,0,4,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
143,253,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,5,19,8,9,8,7,2,0,0,0,9,6,10,10,6,3,4,0,5,2,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
146,253,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,30,0,2,3,17,8,8,21,2,0,0,4,2,18,1,8,0,0,5,0,5,12,6,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
148,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,28,1,9,4,10,7,5,6,6,0,0,0,4,3,6,3,6,0,2,5,3,9,6,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
149,253,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,17,0,1,3,1,6,7,1,5,0,0,0,0,3,3,6,5,4,1,0,0,0,2,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
151,253,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,16,0,3,5,4,12,5,0,2,0,1,0,1,2,5,1,0,1,0,2,11,4,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
153,253,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,31,0,9,16,0,11,7,6,5,0,2,0,8,0,1,7,4,6,1,10,5,5,3,2,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
154,253,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,28,1,1,8,8,16,2,2,2,0,0,0,1,12,2,1,3,5,3,5,6,0,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
157,253,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,16,0,7,7,2,3,6,4,5,0,2,3,0,3,6,1,1,4,0,0,12,2,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
165,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,31,1,7,8,8,3,16,16,0,0,0,0,0,4,16,15,1,1,3,11,2,1,4,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
166,253,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,18,0,4,8,6,5,6,0,4,0,0,0,3,0,3,7,1,2,2,2,5,5,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
170,253,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,16,0,1,4,2,6,4,12,2,0,1,0,1,1,9,4,0,4,0,1,2,4,4,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
171,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,32,0,9,3,15,5,4,3,2,0,0,0,3,10,7,3,0,6,2,0,4,4,2,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
177,253,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,19,0,1,6,7,8,6,8,1,0,0,0,0,3,4,8,8,3,3,1,7,0,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
181,253,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,27,0,1,1,6,12,6,6,6,0,0,0,3,2,12,5,3,0,1,1,4,7,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
182,253,2,0.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,18,0,4,1,8,15,3,7,2,0,5,0,0,2,7,12,4,3,0,0,3,4,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
184,253,2,0.5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,15,0,3,0,5,3,2,3,4,0,0,0,1,3,5,3,0,0,0,0,1,5,2,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
191,253,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,28,1,4,3,11,6,1,10,6,0,0,3,1,4,1,2,6,6,2,0,10,6,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
197,253,3,0.6665,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,18,15,0,4,5,4,1,14,2,3,0,0,1,0,2,4,5,2,6,2,0,2,5,3,1,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
200,253,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,35,1,12,5,6,5,12,7,6,0,0,4,2,4,4,12,2,6,6,6,2,3,1,1,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
201,253,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,17,0,5,4,2,1,10,5,3,0,0,1,3,1,0,4,4,2,0,6,2,3,4,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
208,253,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,20,1,8,5,12,4,4,0,0,0,1,2,1,2,2,10,2,3,0,3,3,1,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
211,253,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,19,1,1,5,2,6,5,7,1,0,0,1,0,0,3,4,7,0,2,2,3,4,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
212,253,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,23,0,7,2,11,1,11,3,2,0,0,2,1,2,0,6,0,6,0,3,2,7,2,6,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
213,253,2,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27,30,0,19,9,8,11,7,1,5,0,0,0,1,1,14,10,9,6,3,0,11,2,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
214,253,2,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,24,19,0,5,7,6,10,5,1,4,0,0,1,0,6,4,4,0,2,0,0,8,10,3,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
220,253,2,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,28,29,0,8,8,3,13,8,1,6,0,0,2,3,2,9,4,3,0,2,4,10,1,7,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
226,253,2,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24,20,0,1,10,3,8,3,7,7,0,1,5,4,3,1,6,1,5,6,2,2,2,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
231,253,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,24,1,2,10,3,10,0,7,3,0,0,2,3,0,5,6,5,5,0,1,6,1,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
232,253,2,1.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,23,0,6,6,3,11,2,9,6,0,0,1,9,4,10,4,9,1,2,1,1,1,0,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
233,253,2,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,13,0,1,3,3,3,7,5,3,0,0,0,1,1,2,1,3,2,2,6,2,3,2,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
240,253,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,14,0,2,6,0,2,5,5,2,0,0,0,0,4,3,2,2,1,1,1,1,6,1,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
242,253,1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,14,0,2,4,10,0,5,6,1,0,0,1,2,4,2,0,0,0,2,0,7,5,5,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
244,253,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,22,0,4,5,7,5,2,9,3,0,0,2,1,3,2,5,0,0,0,1,12,5,4,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
245,253,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,21,0,5,6,1,13,6,7,0,0,0,0,2,2,2,7,2,1,2,0,10,8,2,0,0,492,376,0,48,67,74,79,96,80,49,1,4,14,43,74,88,39,31,21,24,37,48,47,15,6,1
